quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,trade_balance,net_foreign_investment_income,simulation_type
2002Q3,-0.5120213143619881,180.264136023276,6.744313177921579,14213.528601133537,10774.158918372936,1200.5822787045267,61.59404892093362,983.2326360911562,1354.5620358988567,5053.399028619963,5.55,180.264136023276,0.111910262128689,695.5157015510348,0.137738886015378,0.14057071972912288,1201.1069660022436,-387.07363188605063,-444.5879793382684,-17.829712961431603,MARL-FRB/US Agent
2002Q4,-0.8700038114646702,179.749158542411,7.012302104960333,14182.647636360442,10732.73905223089,1180.9365545566236,65.6085589699961,953.8790923356314,1367.1133160545521,5215.823222941452,5.31,179.749158542411,0.112292586330221,1210.6769520515409,0.137738886015378,0.14057071972912288,1217.6673701242598,-455.708759755828,-476.3498805482978,-4.742204086133034,MARL-FRB/US Agent
2003Q1,0.9595518271495957,179.2997377818889,7.182349300281931,14216.710940540755,10693.72290715115,1148.6868435834976,75.42409466180939,934.4563149285152,1375.3735934029135,5478.479064133925,5.06,179.2997377818889,0.112680190652636,1216.1657903602645,0.137738886015378,0.14057071972912288,1231.9047777942628,-902.9207727503175,-523.4804154882629,-23.862976923895463,MARL-FRB/US Agent
2003Q2,2.305426266850219,176.02981428935988,7.540227024941759,14298.886472173333,10635.511635904933,1166.7336124578446,60.48931103060018,913.5837833262741,1348.5300901762978,5707.030136427748,5.31,176.02981428935988,0.113073078340461,1246.6818664443363,0.137738886015378,0.14057071972912288,1237.2921359127577,-954.9249748485521,-505.4268390989504,-18.384173922904257,MARL-FRB/US Agent
2003Q3,5.614806822725882,173.52663720457016,7.659629294181558,14501.015510947489,10644.175211527658,1109.4273752950064,59.65506082312,912.3571277382981,1342.9808929786939,5988.43042074193,5.06,173.52663720457016,0.113471248746759,748.0923832127428,0.137738886015378,0.14057071972912288,1236.3888727710766,-1037.131101809035,-508.5215803269371,-24.82096597693821,MARL-FRB/US Agent
2003Q4,3.853212733695699,169.57705602581137,7.457972628271969,14641.379233675136,10565.339976344098,1192.8586258431058,54.240768949052864,926.577712603551,1356.3290925819676,6201.204515914895,5.31,169.57705602581137,0.11387469748381,1268.7653516883329,0.137738886015378,0.14057071972912288,1213.6127849335383,-603.872578795955,-502.6483173504058,-11.894480590882974,MARL-FRB/US Agent
2004Q1,1.6962894363352632,165.5525741480848,7.386317881025672,14703.601115646683,10393.110554506648,1163.50533620991,41.61107261867628,923.449652403099,1385.1796013019682,6497.5126683891385,5.08,165.5525741480848,0.114283416471711,1278.1107401838058,0.137738886015378,0.14057071972912288,1221.1692778889505,-1015.7664417887403,-538.6185469803613,-4.832806111394321,MARL-FRB/US Agent
2004Q2,2.940722762954806,160.58600257296862,7.420792266053189,14812.097485395587,10212.894491063624,1188.4816039035568,27.092687227457176,910.1819668091171,1409.617757776601,6695.604199311227,4.83,160.58600257296862,0.114697392178025,1283.731420777262,0.10773888668593026,0.14057071972912288,1196.3956132586616,-975.9976348255991,-603.462669911292,-34.6381592490941,MARL-FRB/US Agent
2004Q3,3.9434347416623443,154.62371305023572,7.295041765317323,14958.846012939772,9990.844352992603,1233.4869321819608,11.603819578403629,872.16150784862,1394.1078262312915,6958.256383150223,5.08,154.62371305023572,0.115116606946076,835.7243536485589,0.10773888668593026,0.1305707199526403,1158.9248200612187,-929.8587222460854,-620.1011451185572,-35.34478948393146,MARL-FRB/US Agent
2004Q4,4.954559377430456,148.6610172062762,7.250652108474378,15145.284506993854,9764.625887750299,1276.1492847907518,12.437464725055348,853.4957835897948,1407.057534529521,7159.360842570466,5.33,148.6610172062762,0.115541038174976,660.3644770948863,0.10773888668593026,0.1305707199526403,1124.8902430702133,-584.4541385964218,-685.2820687214863,-68.12810435821493,MARL-FRB/US Agent
2005Q1,6.130845631540183,141.3344183685388,7.079849174127695,15379.206102483518,9526.53518955844,1328.5812290291137,25.269346989640255,827.8925847244511,1379.1054681232786,7370.788451825025,5.25,141.3344183685388,0.115970657036629,862.6078408901712,0.10773888668593026,0.1905707186115358,1102.7441834113142,-424.98970254777606,-652.7387114277175,-45.192832346055546,MARL-FRB/US Agent
2005Q2,1.965660123449453,193.6661538461538,5.127289800270452,15922.782,12922.656,1206.253,359.036,1294.853,2002.063,5356.972,5.04,193.6661538461538,0.116405427815485,1253.367764055853,0.10773888668593026,0.1905707186115358,1396.362,-306.677,-722.568,74.34199999999998,MARL-FRB/US Agent
2005Q3,4.93619027826071,196.66560346627833,4.428400726442206,16120.494126039755,13469.172864332617,1228.8285949204703,399.9347610543137,1314.8072779035904,2128.329643674092,5576.015076887495,4.79,196.66560346627833,0.11684530919439,1263.9196473893671,0.18773888489779092,0.1905707186115358,1437.4896995829608,-746.782328438483,-832.0595462173654,68.07371098947054,MARL-FRB/US Agent
2005Q4,4.075962710909664,198.4641365255065,4.144162173596921,16285.600237694835,13729.692450114238,1312.969358929639,441.31010643874345,1355.0347023250863,2237.9148456857943,5833.660809390348,4.54,198.4641365255065,0.117290253201153,1052.5416073033261,0.18773888489779092,0.1905707186115358,1438.2168038359328,-646.4179709882646,-968.6591205858231,4.488755474310391,MARL-FRB/US Agent
2006Q1,4.606244290430794,199.41133175945626,4.045153681923007,16474.222838272664,13976.722277319222,1406.9256149779421,454.5574275905974,1410.9881191670518,2301.38951970012,6029.292492595636,4.79,199.41133175945626,0.117740204591795,1584.7900997134707,0.18773888489779092,0.1905707186115358,1475.8462941333714,-413.6636196553409,-939.0113040524019,15.847304748192343,MARL-FRB/US Agent
2006Q2,2.5003574919750804,201.10283138477703,3.893829686248662,16577.523980386086,14175.12641695093,1459.5095429056857,479.90670884759606,1453.8406250624253,2352.6565217415105,6110.782874799103,4.69,201.10283138477703,0.118195099704595,1577.5518094163378,0.18773888489779092,0.1905707186115358,1488.2418081864653,-783.0359149188564,-944.2820587151707,31.52654231302103,MARL-FRB/US Agent
2006Q3,2.2884514671538625,202.95490250976388,3.7728172092218903,16672.63794826338,14341.738244245065,1521.5561378825594,510.6786253915766,1467.48651646763,2422.87387487784,6313.435028537299,4.94,202.95490250976388,0.118654868138452,1565.7799166070713,0.18773888489779092,0.1905707186115358,1515.051818056649,-702.7611075954007,-1022.7946752621085,21.603346641715248,MARL-FRB/US Agent
2006Q4,4.568040675381724,202.17246428004015,3.527553426301266,16864.13253165282,14549.494425842639,1623.3156096650757,479.0279268488664,1523.5408189637337,2412.823532581677,6534.690122465482,4.69,202.17246428004015,0.119119432239517,1583.6265939653222,0.18773888489779092,0.1905707186115358,1514.1688492353628,-632.6963845721294,-937.340140571708,35.39073653581577,MARL-FRB/US Agent
2007Q1,2.379130964357046,204.42438309220498,3.5216886750531136,16964.736371939547,14782.409176927742,1737.2517233993742,496.2328594110729,1573.3396552802892,2475.501146105528,6793.20386769277,4.94,204.42438309220498,0.119588707101234,1577.218115396899,0.18773888489779092,0.1905707186115358,1593.8358686878876,-583.2680888635314,-976.1372273456481,33.70775116696012,MARL-FRB/US Agent
2007Q2,2.8254220307360356,207.2222308502571,3.4804137175970085,17084.991937572107,15013.191106534454,1819.1230936087443,490.8203251676985,1623.7480873995992,2536.7744147633225,6740.144079465633,5.19,207.2222308502571,0.120062598960474,1096.90596981536,0.18773888489779092,0.1905707186115358,1585.969341157562,-562.2148428321238,-957.4731144627308,46.85580074618215,MARL-FRB/US Agent
2007Q3,2.666503558980082,209.17251638486394,3.6704537941102067,17199.26538208906,15231.672338847891,1866.0953767168849,455.742452264482,1694.5755239311081,2582.2103489603946,6823.978305401888,5.42,209.17251638486394,0.12054100839862,614.1283222672319,0.18773888489779092,0.1905707186115358,1611.8027629611843,-129.99881071697703,-884.4462112132027,97.88800341734905,MARL-FRB/US Agent
2007Q4,2.6391404176571602,212.58739446222373,3.8524736663471884,17313.118753924507,15445.970122230781,1889.7708445000633,442.463802856145,1768.6740892566393,2650.1028828231233,6784.111606611101,5.17,212.58739446222373,0.121023827622191,1042.2060348932564,0.18773888489779092,0.1905707186115358,1656.769955037432,279.82990330055867,-850.9893967773481,133.91123256696267,MARL-FRB/US Agent
2008Q1,-1.7904157706396975,215.952103260953,4.138133899526153,17235.797726860783,15497.12891619987,1892.3154973967874,374.6078926645479,1840.8764313846282,2752.932200915215,6919.470322561011,4.92,215.952103260953,0.121510940045049,1437.2004469649378,0.18773888489779092,0.1905707186115358,1702.1399749722211,-213.47402342848332,-924.0241225496233,101.33045586724757,MARL-FRB/US Agent
2008Q2,1.550192476339873,219.9242929319895,4.633051644140717,17302.72433940839,15707.389921568794,1909.210730251298,357.1685053982089,1941.0395504321586,2838.544782403062,6908.578566531767,5.17,219.9242929319895,0.122002220583853,1459.2997265757692,0.18773888489779092,0.1905707186115358,2078.492445323483,-983.8434385096164,-929.2967113982713,73.42190091373233,MARL-FRB/US Agent
2008Q3,-3.882489966729707,224.51879029508768,5.5753240466479115,17135.592626427064,15749.095764273767,1872.1625587262529,340.32716803237656,1961.569904145982,2840.9226921684053,7562.141945681237,4.92,224.51879029508768,0.122497535789656,1469.5393036226637,0.12773888623889543,0.1905707186115358,1873.5439654049246,-841.3636962738349,-898.9089882310451,88.11802752850431,MARL-FRB/US Agent
2008Q4,-10.54370379931413,220.4012579353936,6.646167006402415,16689.812126453602,15440.528058293386,1838.97331753033,216.3610956457993,1734.6783928194504,2402.098421311055,8306.228897144016,4.67,220.4012579353936,0.122996764946469,978.9511476877597,0.12773888623889543,0.1905707186115358,1854.8773438598002,-968.6048723561416,-792.5952469546528,-27.48290797703025,MARL-FRB/US Agent
2009Q1,-6.660085418297967,219.5302333248282,8.277209475938418,16414.22385900127,15206.738352151646,1576.4943268910038,192.20279501634053,1536.7961757545338,1966.4947958068526,8736.816649948829,4.42,219.5302333248282,0.12349978368454,1490.2489854218074,0.12773888623889543,0.1805707188350532,1989.0495356010774,-1006.0142534455118,-547.5989770387348,-14.621068536386112,MARL-FRB/US Agent
2009Q2,-2.46085986897171,220.98685857333456,9.43439603687184,16313.551091560208,15098.598555067498,1476.40791201431,215.23887306373686,1537.5171421599339,1891.512090447584,9203.356296889826,4.17,220.98685857333456,0.12400646050365,1013.2615298276014,0.12773888623889543,0.1805707188350532,2145.7953195826153,-1746.4600128257498,-480.02813848530616,-6.2532007303527255,MARL-FRB/US Agent
2009Q3,-0.3601105901040569,222.59162373304878,9.891920449421843,16298.87099434912,15088.291100822758,1485.2219001281808,218.60701221536246,1598.9305899006622,2015.4386288931084,9609.352676695322,4.02,222.59162373304878,0.124516663149986,522.5292635041736,0.12773888623889543,0.1805707188350532,2183.9788197854077,-1337.760956562193,-490.4177251396526,57.65624239406322,MARL-FRB/US Agent
2009Q4,3.2369713832643754,223.41788927359195,10.268226862197949,16431.303569669068,15217.180742758468,1472.8446100472793,247.98081877756832,1690.1737190875335,2154.618691326368,9823.553204625237,4.27,223.41788927359195,0.125030266622286,1038.9822165821697,0.12773888623889543,0.1805707188350532,2187.1191943388144,-885.3937959997955,-534.0252381444104,46.0490054161499,MARL-FRB/US Agent
2010Q1,0.9815752033453862,222.10790155733093,10.211563652030176,16471.674483626888,15200.700576262005,1473.2538642862885,252.3411423719171,1722.4457402950566,2227.3784131713624,10339.352760874868,4.02,222.10790155733093,0.125547153632512,1548.8948553190721,0.12773888623889543,0.1805707188350532,2301.7127670716436,-1507.301167840901,-543.0399810513402,74.6385877323547,MARL-FRB/US Agent
2010Q2,3.1443437806899506,219.5839069450183,10.080213796188243,16601.666255820484,15247.207299119525,1483.1042143113089,244.38964733443848,1751.8922327472355,2294.3217557689613,10869.463924111044,3.77,219.5839069450183,0.126067212730275,1559.1469786980322,0.12773888623889543,0.1805707188350532,2293.83806384925,-1978.9416391799439,-581.8855056105066,76.38345769628064,MARL-FRB/US Agent
2010Q3,2.661210046899498,216.95664940677096,9.918399798451626,16712.485792223804,15195.312106841639,1544.5304653484743,240.87132169811912,1771.9677521042508,2329.871453508849,11463.418113105068,4.02,216.95664940677096,0.126590343725849,1066.4780727800194,0.12773888623889543,0.1805707188350532,2295.707525169799,-1956.7641245015684,-619.4432726015513,52.12933193663535,MARL-FRB/US Agent
2010Q4,1.7309076804451706,214.5798612500917,10.033844347025324,16784.9619160212,15087.22362624532,1600.1470317997594,228.106072121854,1818.447058036594,2353.009836463207,11958.791851899656,3.84,214.5798612500917,0.127116456090714,566.4953947202816,0.12773888623889543,0.1805707188350532,2272.3780066095333,-1498.3834490257752,-561.4765492062945,66.17525187593297,MARL-FRB/US Agent
2011Q1,-1.2218407375542033,211.81224386872367,9.551049885465835,16733.76876755102,14806.881705166765,1724.6032628399396,187.29478093142782,1830.8237679803794,2408.2224806161794,12130.304999424097,4.09,211.81224386872367,0.127645469268636,542.7074554092119,0.12773888623889543,0.1805707188350532,2237.401354098239,-1024.6625038782252,-645.8636080232075,61.37219197578591,MARL-FRB/US Agent
2011Q2,2.6887792112944453,208.21245707563048,9.663833541948772,16846.63119423644,14637.563711948893,1691.579901014187,158.4346573794861,1839.6191954374046,2431.223614549276,12161.915611362247,3.84,208.21245707563048,0.128177311804698,1038.7232893170217,0.12773888623889543,0.1805707188350532,2184.8401155620327,-1094.4546350233072,-661.8547209070562,44.5733715123009,MARL-FRB/US Agent
2011Q3,0.48109359746817426,202.76799102262171,9.60543549203584,16866.90540004683,14320.999123765498,1671.5496313854592,111.87162192988362,1809.6516742450647,2392.36401854134,12630.772704835026,3.59,202.76799102262171,0.128711919807037,1490.7608588711344,0.12773888623889543,0.1805707188350532,2113.263565462327,-1472.6950581030164,-624.606184712963,57.45034108572437,MARL-FRB/US Agent
2011Q4,5.3430853276069,196.15958368315202,9.195371325691383,17093.720177840343,14060.845715487863,1657.4363808072235,100.94366973693268,1734.797248532428,2353.5103785356373,13205.424475856325,3.34,196.15958368315202,0.129249235162612,1595.5040179992973,0.12773888623889543,0.1805707188350532,2052.024580092607,-1834.7801989645343,-659.6274911173728,47.666552799096415,MARL-FRB/US Agent
2012Q1,4.5058987670699935,189.14662386895532,8.773201316239353,17287.365243147677,13786.414046137072,1676.9558376471093,54.6877839016918,1693.7593365426708,2318.987471717593,13787.49018029703,3.13,189.14662386895532,0.129789203612067,1595.6159489817692,0.12773888623889543,0.15057071950560547,1965.7221978304556,-1790.687122090225,-688.928299811844,23.141887287868126,MARL-FRB/US Agent
2012Q2,2.9427843123997377,180.98844722756678,8.692961359035378,17415.016698865653,13396.607270883955,1723.4636144436622,21.222707062669862,1637.5721301919484,2234.6740824226554,14142.762438462973,3.38,180.98844722756678,0.130331774270974,1586.9365708362275,0.12773888623889543,0.15057071950560547,1909.4995676212188,-1691.23132207165,-695.9056417494096,-12.641900243495817,MARL-FRB/US Agent
2012Q3,1.784956106127567,172.8931523391664,8.560491109156164,17492.902950032294,12956.814618500392,1763.9954844181484,21.956164977155083,1568.8303733249184,2132.900402630558,14515.19156308885,3.13,172.8931523391664,0.130876897574837,1201.8825278685854,0.12773888623889543,0.15057071950560547,1833.046238182431,-1560.2038959330298,-678.0389027720827,-32.50144646433584,MARL-FRB/US Agent
2012Q4,0.462294966300192,231.3756515151515,7.81884960166458,17489.852,16420.419,1590.912,332.83,2237.498,2753.373,12847.828,2.89,231.3756515151515,0.131424525764301,1387.3513464719288,0.12773888623889543,0.15057071950560547,2247.803,-1000.485,-381.6,227.2669999999999,MARL-FRB/US Agent
2013Q1,5.8824325709011305,232.25669558508633,7.327882480184944,17748.959747753725,16340.429370901158,1644.0673411006558,301.7995391491965,2265.4170656307483,2699.5815677588307,13352.01699611539,3.14,232.25669558508633,0.131974611924474,860.1175700086167,0.12773888623889543,0.15057071950560547,2199.363394174797,-1332.9660593476983,-350.4704969591745,162.05508376502405,MARL-FRB/US Agent
2013Q2,-1.510935363121035,232.02569149329736,7.362755629415597,17682.04238472907,16321.142033134012,1724.4494995040347,273.4101267284518,2251.1407345611906,2687.9957417363935,13280.167489157919,3.39,232.02569149329736,0.132527108813019,1353.872757782846,0.12773888623889543,0.15057071950560547,2209.5821199833445,-614.4708942236537,-423.06361768313667,99.06071461710549,MARL-FRB/US Agent
2013Q3,2.330833267635058,233.16444606956662,7.25744456923143,17785.3778962187,16484.39548389891,1717.4778997755986,278.2106463936358,2256.371283027032,2656.8527058187874,13593.492585653816,3.14,233.16444606956662,0.13308196811715,863.5758345819409,0.12773888623889543,0.15057071950560547,2226.5837968385968,-1286.7261251840257,-382.3800949666966,115.64474695882906,MARL-FRB/US Agent
2013Q4,2.681775104193207,233.73807532718865,7.091908222723288,17905.01947196771,16663.570087181426,1770.0111291964795,278.23537025364567,2302.288781265978,2655.076625420338,14079.895821347154,3.29,233.73807532718865,0.133639140079929,1010.4718958851934,0.12773888623889543,0.15057071950560547,2191.0553922041686,-638.6866332554644,-335.7833821386029,112.33134540430167,MARL-FRB/US Agent
2014Q1,-1.9065555780358063,234.6850746877405,6.866237141948184,17819.880249605027,16617.006669096103,1818.4685415042986,300.9650791078234,2276.6902151035474,2707.898123918996,14417.56509227713,3.54,234.6850746877405,0.13419857313486,1500.2401266374147,0.12773888623889543,0.15057071950560547,2238.9956510680404,-863.3451603691223,-421.45387796050215,98.3535904315581,MARL-FRB/US Agent
2014Q2,4.226234166422672,235.14337963579948,6.591573341243951,18009.15585953983,16838.4388604026,1838.788565088444,316.183937516551,2304.0357686936077,2735.7192392492016,14592.25424709829,3.29,235.14337963579948,0.134760210464934,995.2974174477283,0.12773888623889543,0.15057071950560547,2254.912499743273,-1405.5156535153167,-409.9878735260589,91.23224977711844,MARL-FRB/US Agent
2014Q3,3.724500892984395,234.58279973511688,6.607362637898573,18177.62677263211,16991.051623297026,1920.952145007175,285.8765858762785,2283.3987749873413,2699.3340574763383,14912.302669944309,3.04,234.58279973511688,0.135323991116997,511.9599745477178,0.12773888623889543,0.15057071950560547,2280.9753623324154,-941.2662737115451,-413.5511247902516,117.7040247582665,MARL-FRB/US Agent
2014Q4,0.8812644601057689,232.36760087727188,6.336187873593879,18217.71916252242,16943.702332886493,1957.9402045706263,276.78222553084714,2234.964837191409,2687.5905887838644,15177.916474875672,2.79,232.36760087727188,0.135889849061012,495.9389077560378,0.12773888623889543,0.15057071950560547,2342.5430451472307,-463.7162593244117,-459.1737174329483,92.45488581425697,MARL-FRB/US Agent
2015Q1,2.992615542557075,228.74791985479067,6.222571828152822,18354.52686424747,16920.933913357312,1990.5545809488895,269.6213539417853,2133.545483305342,2580.925801401371,15227.783172220974,3.04,228.74791985479067,0.136457713378069,500.3044076103271,0.11773888646241285,0.15057071950560547,2374.4600096675263,-488.4863480357981,-454.37070063736877,82.34604315666965,MARL-FRB/US Agent
2015Q2,1.7861015710131767,227.6252824439768,6.20367776535712,18436.66774087165,16919.472757096824,1992.5817991935785,255.83837859877082,2101.4782400877443,2537.910284484379,15195.631115664173,2.79,227.6252824439768,0.137027511165673,695.0878231822875,0.11773888646241285,0.15057071950560547,2373.8811877153366,-509.3861067507508,-458.2658814133197,72.63707706107517,MARL-FRB/US Agent
2015Q3,1.1691178220381464,225.2284263751946,5.9607115548664495,18490.633159456895,16801.892584398774,1963.6973662782095,217.47355265310972,2028.9237354802672,2494.1486347185455,15336.357095844092,2.54,225.2284263751946,0.13759916913263,1194.297988611113,0.11773888646241285,0.15057071950560547,2383.173510631961,-740.8500957642473,-494.0835643823717,77.79256067069957,MARL-FRB/US Agent
2015Q4,0.37064400371846806,221.38491059000825,5.9090976441850795,18507.77470575838,16566.458204916722,1957.968905535074,173.8662108509395,1955.2967860488052,2413.019345489002,16108.793996798839,2.29,221.38491059000825,0.138172612729691,1472.9691346170584,0.11773888646241285,0.15057071950560547,2279.5851121625537,-1193.601903462191,-458.2032139142756,98.3317650635059,MARL-FRB/US Agent
2016Q1,2.080250057552746,216.88240357828934,5.768975188802282,18604.27742397689,16347.671326158057,1939.1286408167446,163.94392103963935,1878.7167915128869,2330.96659716972,16589.94840623301,2.04,216.88240357828934,0.13874776650914,971.6054125217952,0.11773888646241285,0.15057071950560547,2331.7156567540956,-1505.7319290189428,-469.94842409291874,89.1969154026442,MARL-FRB/US Agent
2016Q2,1.3110117686451876,213.66231905304593,5.838972661587859,18665.353525287028,16187.991716935294,1988.547799158883,133.59447391425667,1868.205021139961,2302.9715042905045,16686.857603705877,2.27,213.66231905304593,0.139324548701176,464.53025534119854,0.11773888646241285,0.15057071950560547,2298.3958059727943,-1028.02032641268,-471.538369248955,76.13139028052132,MARL-FRB/US Agent
2016Q3,2.9182203240345927,209.0826682486002,5.823037705685819,18802.025502799785,15984.32832467082,2008.031872227458,107.79704416738865,1858.7170680338709,2290.318284103585,16929.998775687487,2.1,209.0826682486002,0.139902875429288,470.28586860305154,0.11773888646241285,0.15057071950560547,2282.5544966621674,-605.5374229926317,-474.0948657802923,75.16714384112478,MARL-FRB/US Agent
2016Q4,2.628747876013193,204.43779654915068,5.695803323087412,18925.996879993087,15764.257048562866,1988.3463097929512,73.21061849358031,1804.8354204023517,2278.8400800097274,17260.293119062364,1.85,204.43779654915068,0.140482659317988,971.9151172628332,0.11773888646241285,0.15057071950560547,2216.3001154163153,-617.1376526109141,-442.5171591336025,126.23693413604455,MARL-FRB/US Agent
2017Q1,2.483515852618723,199.48524350866137,5.450660054369804,19043.869959106134,15514.09159659791,1955.9810783561966,31.581555303895527,1805.6233975996804,2287.9453486427965,17321.50965803159,1.6,199.48524350866137,0.141063810062694,466.3784518130765,0.11773888646241285,0.15057071950560547,2160.290933749441,-999.5464974752091,-422.4523461450956,125.61894997980565,MARL-FRB/US Agent
2017Q2,3.009801557131908,193.03979790492437,5.198951342211178,19187.706101912056,15215.991493412343,1951.630644013273,22.44470323803908,1756.3583410769445,2257.1803663977134,17214.194130149725,1.85,193.03979790492437,0.141646232116232,474.3091681907737,0.1977388846742735,0.15057071950560547,2134.339098001466,-560.2522015546322,-489.68376773377145,111.06449033619442,MARL-FRB/US Agent
2017Q3,3.141726102739284,245.2838,4.328403519485802,19660.766,19692.595,2080.123,295.695,2384.524,2916.022,16267.151,2.1,245.2838,0.14222982307925,832.9133059699601,0.1977388846742735,0.15057071950560547,2691.054000000001,-741.8049999999998,-343.064,308.455,MARL-FRB/US Agent
2017Q4,4.191405686625416,247.17545585795756,4.02340863982279,19867.864764777543,21014.044152901537,2136.505628391528,376.3792201676364,2491.4131032756136,3157.9250667288293,16613.700851997397,2.35,247.17545585795756,0.142814474733964,1349.3451050206054,0.1977388846742735,0.15057071950560547,2844.0641162060233,-791.704924935639,-519.9819146375443,295.48542200852233,MARL-FRB/US Agent
2018Q1,7.072826134987764,248.86480416505358,3.4398765881878064,20222.293933050772,21550.430073591106,2125.6150788626123,373.5798909633208,2514.2342802039393,3209.638531684908,17208.068117826,2.57,248.86480416505358,0.143400072796428,1862.8761987301743,0.1977388846742735,0.15057071950560547,2875.509273304041,-1344.1548811248226,-602.7904759124588,225.80825169604677,MARL-FRB/US Agent
2018Q2,2.0012009685977716,249.5789042362048,3.4235891853058305,20323.719623496178,21778.080987243648,2155.6051345208093,401.8449248852804,2539.8105244993512,3262.6773857239605,17503.67076109976,2.58,249.5789042362048,0.143986495771684,1870.2329355784245,0.1977388846742735,0.15057071950560547,2896.6442197349256,-1828.3049619562976,-649.9564099641731,216.386853956815,MARL-FRB/US Agent
2018Q3,3.908580841834919,249.7004638595122,3.1618217521610985,20523.28531177024,22023.693584061126,2261.134515533155,414.2388879698126,2499.1394869285227,3307.8156548865973,18061.01129454305,2.33,249.7004638595122,0.144573614162037,1385.7570420666289,0.1977388846742735,0.15057071950560547,2875.826671932158,-1703.4329870512875,-728.3733173367517,214.66692911825203,MARL-FRB/US Agent
